man unter Prätfung der Beweise versteht. Das muss ferner genauer,[],['Beweise'],[],[];;
definiert werden, was man unter Exploration versteht. Es können die,[],[],[],[];;
Ausgaben dafätr einmal mehr betragen, als die Actie wert ist.,[],[],[],[];;
"Zu Punkt 17: Das Stimmrecht hat der Actionär, welcher zur Zeit,[],""['Actionär,']"",[],[]";;
der Generalversammlung alle Pflichten erfätllt hat, welche von ihm,[],[],[],[];;
gefordert werden. Als das bearbeitet wurde, wurde uns erklärt, dass die,[],[],[],[];;
ganze Actie bezahlt werden muss, damit man das Stimmrecht hat. Die,[],[],[],[];;
genaue Definierung hat gezeigt, dass da eine Umänderung nothwendig ist.,[],[],[],[];;
Punkt 26: Die Mitglieder des Aufsichtsrathes sollen kein Recht,[],[],[],[];;
haben, die Grätnderactien auf einen anderen zu ätbertragen, und das,[],['Grätnderactien'],[],[];;
ganze Portefeuille soll nur dem Aufsichtsrathe gehören. Somit soll,[],[],[],['Aufsichtsrathe'];;
Punkt 90 gestrichen werden.,[],[],[],[];;
Diese Bestimmung soll aber auch in dem geheimen Vertrage,[],[],[],[];;
ätber Verschenkung von Actien annulliert werden. Wir glauben nicht,,[],['Actien'],[],['Actien'];;
dass fätr einen Zionisten, der fätr uns arbeitet, mehr Vertrauen nöthig,[],[],[],[];;
ist, als die Ehre, die man ihm immer erweist fätr seine Thätigkeit. Wir,[],[],[],[];;
glauben nicht, dass er durch eine Grätnderactie honoriert werden muss.,[],[],[],[];;
Zu Punkt 94 soll man den Juristen der Bank vorschlagen, ihn,[],[],[],[];;
ganz genau zu studieren und aufzuklären.,[],[],[],[];;
123,[],[],[],[];;
Punkt 99: Die Qualification eines Directors soll im Principe nicht,[],[],[],['Principe nicht'];;
durch das Besitzen von 500 Actien bestimmt sein. Dieselbe Aenderung,[],[],[],[];;
soll in den Punkte 104 c hineingebracht werden.,[],[],[],[];;
Punkt 132: Nur die Generalversammlung der Actionäre am Ende,[],[],[],[];;
des Jahres hat das Recht, die Dividende zu bestimmen. Aber in Extra,['Extra'],[],[],[];;
fällen hat der Aufsichtsrath das Recht, eine ausserordentliche Ver-,[],[],[],[];;
sammlung zu berufen, die somit bei dieser Versammlung die Dividende,[],[],[],[];;
zu bestimmen berechtigt ist.,[],[],[],[];;
Punkt 66 soll in dem Sinne umgeändert werden, dass wenigstens,[],[],[],[];;
28 Tage vor dem Stattfinden der Versammlung die Benachrichtigung,[],[],[],[];;
ihre Beschlätsse nur,[],[],[],[];;
gemacht wird, und dass die Versammlung und,[],[],[],[];;
genau der Ort, der,[],[],[],[];;
dann giltig sind, wenn in den Benachrichtigungen,[],[],[],[];;
Tag, die Stunde und die Tagesordnung angegeben werden. Auch sollen,[],[],[],[];;
diese Ankätndigungen unbedingt in hebräischen und Jargonblättern er,[],[],[],[];;
folgen.,[],[],[],[];;
Es wird der Antrag gestellt, dass alle möglichen Aenderungen in,[],[],[],[];;
Formal-Verhältnissen des engeren Actions-Comittees zu dem Bank,[],[],[],[];;
den,[],[],[],[];;
directorium geschaffen werden, damit das engere Actions-Comittee laut,[],[],[],[];;
dem Wunsche des zweiten Congresses directe, thatsächliche Gewalt,[],[],[],[];;
ätber alle Actionen der Bank habe und anleiten solle.,[],[],[],['Actionen'];;
Im Vertrage der Mitglieder des Aufsichtsrathes untereinander soll,[],[],[],[];;
in Punkt 5 folgende Aenderung vorgenommen werden:,[],['Punkt'],[],[];;
Statt besteht die Absicht soll positiv und nach englischen,[],[],[],[];;
Gesetzen giltig gesagt werden, dass es ein unbedingter Beschluss ist,,[],[],[],[];;
dem sich alle Mitglieder des Aufsichtsrathes fätgen mätssen, so dass,[],[],[],[];;
kein Zweifel bestehen soll, dass diese Garantie der zionistischen Leitung,[],[],[],[];;
der Bank eine wirkliche und nicht eine imaginäre ist.œ (Beifall.,[],[],[],[];;
Vors. Dr. Herzl: Diese Resolutionen bitte ich dem Schriftfäthrer,['Dr. Herzl'],['Vors'],[],[];;
zu ätbergeben. Wir werden sie dann am Schlätsse zur Abstimmung,[],[],[],[];;
bringen.,[],[],[],[];;
Del. Schenkin (spricht russisch): Ich beantrage: Die Bank betreibt,['Del. Schenkin'],[],['Schenkin'],[];;
Colonisation und Fabriksgewerbe nur im Orient, hauptsächlich in,['Fabriksgewerbe'],['Orient'],[],[];;
"Syrien und Palästina. Handel, Dampfschiffahrt und Liquidation von,[],""['Syrien', 'Palästina', 'Dampfschiffahrt']"",[],""['Syrien', 'Palästina.']""";;
Gättern der Emigranten betreibt die Bank auch in anderen Welttheilen,[],[],[],[];;
mit Bewilligung des Aufsichtsrathes.,[],[],[],[];;
im,[],[],[],[];;
Del. Kurzmann (zur Geschäftsordnung): Es sind Personen,['Del. Kurzmann'],[],['Del. Kurzmann'],[];;
Saale, die weder Delegierte, noch Journalisten sind. Ich möchte den,[],[],[],[];;
Herrn,['Herrn'],[],[],[];;
Präsidenten bitten, zu veranlassen, dass dieselben entfernt werden.,[],[],[],[];;
Ferner möchte ich mir an Herrn Dr. Kohan-Bernstein die,['Herrn Dr. Kohan-Bernstein'],[],['Herrn Dr. Kohan-Bernstein'],[];;
im,[],[],[],[];;
Anfrage erlauben, ob er die Resolutionen im eigenen Namen oder,[],[],[],[];;
im,[],[],[],[];;
des Bank-Ausschusses vorgetragen hat. Wenn er sie,[],[],[],[];;
Namen,[],[],[],[];;
eigenen Namen vorgetragen hat, so bin ich der Meinung, dass die,[],[],[],[];;
Versammlung nicht imstande ist, darätber aus dem Stegreife schlätssig,[],[],[],['Stegreife'];;
zu werden, sondern es mätssten diese Resolutionen dem Bankausschusse,[],[],[],[];;
ätbergeben werden.,[],[],[],[];;
Del. Rosenbläth: Ich möchte ersuchen, dass der Congress be,['Del. Rosenbläth'],[],[],['Del.'];;
schliesse, dass die Redner nicht immer eines und dasselbe wiederholen,,[],[],[],[];;
sonst,[],[],[],[];;
werden wir mit der Arbeit nie fertig werden.,[],[],[],[];;
"Voors. Dr. Herzl. Ich war nicht in der Lage, den Ausfäthrungen,""['Voors', 'Dr. Herzl']"",[],[],[]";;
des Herrn Schenkin zu folgen. Die Herren Delegierten mätssen eben,['Herrn Schenkin'],[],['Schenkin'],[];;
selbst,[],[],[],[];;
darauf sehen, bereits Gesagtes nicht zu wiederholen.,[],[],[],[];;
Was die Frage bezätglich der Resolutionen betrifft, die Herr,[],['Resolutionen'],[],[];;
Dr. Kohan-Bernstein vorgetragen hat, so können uns vielleicht die,['Dr. Kohan-Bernstein'],[],['Dr. Kohan-Bernstein'],[];;
Herren des Bank-Ausschusses Auskunft darätber geben, ob sie diesem,[],[],[],[];;
Ausschusse mitgetheilt worden sind.,[],[],[],[];;
Del. Prof. Belkowsky: Wir haben diese Beschlätsse dem Bank,['Del. Prof. Belkowsky'],[],[],[];;
ausschusse unterbreitet. Glätcklicherweise bin ich schon jetzt in der,[],[],['ausschusse unterbreitet.'],[];;
ï»¿124,['\ufeff124'],[],[],[];;
Lage, mitzutheilen, dass dasjenige, was von den russischen Delegierten,[],['russischen Delegierten'],[],[];;
vorgeschlagen wurde, vom Bank-Ausschusse acceptiert worden ist. Die,[],[],[],[];;
Arbeiten desselben sind aber noch nicht zu Ende.,[],[],[],[];;
Vors. Dr. Herzl: Es wäre wätnschenswert, wenn Sie zum Schlusse,['Dr. Herzl'],['Vors'],[],[];;
der Sitzung die fertigen Arbeiten vorlegen könnten, da wir eine,[],[],[],[];;
Resolution nach einmaligen Anhören nicht ohne weiteres annehmen,[],[],[],[];;
können. Wenn der Ausschuss die Sache geprätft hat, wird der Congress,[],[],[],[];;
imstande sein, sich darätber auszusprechen. Damit wäre dieser Punkt,[],[],[],[];;
erledigt.,[],[],[],[];;
Vielleicht können Sie noch, bis die eingezeichneten Redner ge-,[],[],[],[];;
sprochen haben, den Rest erledigen und während der Sitzung uns,[],['Rest'],[],[];;
vorlegen.,[],[],[],[];;
Del. Dr. Ettingen (spricht russisch).,['Del. Dr. Ettingen'],[],['Del.'],['Ettingen'];;
"Del. Dr. Tschlenow: Herr Ettingen macht auf Folgendes auf-,""['Del.', 'Herr Ettingen']"",[],['Del.'],[]";;
merksam: In den Bankstatuten ist eine grosse Rolle den sogenannten,[],[],[],[];;
Governors zugesprochen. Sie haben zwischen dem Aufsichtsrathe und,[],['Governors'],[],['Aufsichtsrathe'];;
dem Verwaltungsrathe zu vermitteln, und im Prospecte ist wenigstens,[],['Verwaltungsrathe'],[],['Prospecte'];;
"gesagt worden, dass die Governors auch Männer sein können, die gar,[],""['Governors', 'Männer']"",[],[]";;
nicht Actionäre der Bank sind: Leute also, die es gar nicht nöthig,[],[],[],[];;
finden, die Actien der Bank zu kaufen, sollen einen so grossen Einfluss,[],[],[],[];;
auf die Bank ausätben? Ausserdem citiert Herr Ettingen einen Punkt,['Herr Ettingen'],[],[],[];;
des Prospectes, in welchem gesagt ist, dass der Verwaltungsrath aus,[],[],[],['Verwaltungsrath'];;
9”15 Mitgliedern besteht, darunter 3”5 Governors. Er beanstandet also,,[],['Governors'],[],[];;
dass die Governors, die dasselbe Recht haben wie die Directoren, trotz,[],['Governors'],[],[];;
dem keine einzige Actie besitzen mätssen.,[],[],[],[];;
"Vors. Dr. Herzl. Darauf ist zu antworten, dass die Governors die,['Dr. Herzl'],""['Vors', 'Darauf']"",[],[]";;
Vertreter des Aufsichtsrathes sind. Der vom Congresse ernannte Auf,[],[],[],[];;
"sichtsrath ist ja nicht in London, muss aber in London durch Leute ver,[],""['London', 'London']"",[],""['sichtsrath', 'London', 'London']""";;
treten sein, welche die Verbindung herstellen. Das sind also Vertrauens,[],[],[],[];;
personen, die dem Aufsichtsrathe, also dem Congresse, einen Dienst,[],[],[],[];;
leisten, und von solchen kann doch nicht verlangt werden, dass sie,[],[],[],[];;
infolge dieser Vertrauensstellung noch zu einer Anlage veranlasst werden.,[],[],[],[];;
Ich glaube, diese Aufklärung wird dem Herrn Dr. Ettingen genätgen.,['Herrn Dr. Ettingen'],[],[],['Ettingen'];;
Sollten Sie sich damit nicht zufrieden geben, Herr Doctor, so steht es,['Herr Doctor'],[],[],[];;
Ihnen selbstverständlich frei, ähnlich wie es Herr Dr. Bernstein,['Herr Dr. Bernstein'],[],[],[];;
"Kohan gemacht hat, in Form einer Resolution Ihren Wunsch vor,""['Kohan', 'Ihren Wunsch']"",[],[],[]";;
zutragen oder in der Generalversammlung, die morgen stattfindet, zur,[],[],[],[];;
Sprache zu bringen.,[],[],[],[];;
Del. Schenkin (spricht russisch).,['Del. Schenkin'],[],['Schenkin'],[];;
Del. Dr. Tschlenow: Der Herr Delegierte sagt, dass er nicht wieder,['Del.'],[],['Del.'],[];;
holt hat, was Dr. Bernstein-Kohan gesagt hat, sondern dass er,['Dr. Bernstein-Kohan'],[],['Dr. Bernstein-Kohan'],[];;
etwas neues hinzugefätgt hat. Darum hat er den Wunsch, dass seine,[],[],[],[];;
Aussage ätbersetzt werde.,[],[],[],[];;
Vors. Dr. Herzl. Ich bitte das zu thun.,['Dr. Herzl'],['Vors'],[],[];;
"Del. Dr. Tschlenow: Herr Schenkin macht darauf aufmerksam,,""['Del.', 'Herr Schenkin']"",[],""['Del.', 'Schenkin']"",[]";;
dass Dr. Kohan-Bernstein vorgeschlagen hat, man solle den,['Dr. Kohan-Bernstein'],[],['Dr. Kohan-Bernstein'],[];;
ersten Punkt so ändern, dass die Colonisation nur im Oriente, besonders,[],[],[],[];;
"in Syrien und Palästina, stattfinden soll, dass aber Industrie-Unter,[],""['Syrien', 'Palästina']"",[],['Syrien']";;
nehmungen und andere Geschäfte in allen Welttheilen sollen gemacht,[],[],[],[];;
werden dätrfen. Herr Schenkin hat die Befätrchtung, dass, wenn die,['Herr Schenkin'],[],['Schenkin'],[];;
Bank einen grossen Theil ihrer Capitalien in Fabriks-Unternehmungen,[],['Fabriks-Unternehmungen'],[],[];;
in anderen Welttheilen stecken haben wird, sie diese Capitalien nicht,[],[],[],[];;
so leicht wieder herausbekommen werde. Er schlägt also vor, dass man,[],[],[],[];;
diesen Punkt dahin ändern soll, dass die Bank die Colonisation und die,[],[],[],[];;
"Fabriks-Unternehmungen nur im Orient, besonders in Syrien und,[],""['Orient', 'Syrien']"",[],['Syrien']";;
Palästina, vornehmen soll. Was die anderen Welttheile anlangt, so soll die,[],['Palästina'],[],[];;
Bank nur solche Unternehmungen ins Leben rufen, welche die Capitalien,[],[],[],[];;
125,[],[],[],[];;
nicht festlegen und leicht wieder zurätckzuziehen sind. Ausserdem hat,[],[],[],[];;
Herr Schenkin folgenden Wunsch geäussert: Der Congress möge,['Herr Schenkin'],[],['Herr Schenkin'],['Congress möge'];;
erklären, dass in der morgigen Sitzung der Bank jeder Actionär Stimm,['Stimm'],[],[],[];;
recht hat, der die erste Zahlung, also die 20Â°, geleistet hat.,[],[],[],[];;
Del. Dr. Kokesch: Es ist eine irrthätmliche Auslegung der vielleicht,['Del. Dr. Kokesch'],[],['Del.'],[];;
nicht ganz genau deutschen Uebersetzung des englischen Textes, dass,[],[],[],[];;
nur derjenige, der voll eingezahlt hat, Stimmrecht besitze. Nach dem,[],[],[],[];;
Texte des englischen Statuts kann jeder, der seinen Verpflichtungen,[],[],[],[];;
nachgekommen ist, in der Generalversammlung anwesend sein und sein,[],[],[],[];;
Stimmrecht ausätben. Solange die zweite Rate nicht gefordert worden,[],[],[],[];;
ist, hat niemand die Verpflichtung, mehr als die erste Rate eingezahlt,[],[],[],[];;
zu haben, und wer das gethan hat, ist vollständig stimmberechtigt.,[],[],[],[];;
(Beifall.),[],[],[],[];;
"Vors. Dr. Herzl: Die Antwort auf die Anfrage des Herrn Schenkin,""['Dr. Herzl', 'Herrn Schenkin']"",['Vors'],[],[]";;
ist die, dass derjenige, der seinen bisherigen Verpflichtungen nach,[],[],[],[];;
gekommen ist, insoweit sie durch den Prospect vorgeschrieben sind,,[],[],[],[];;
selbstverständlich das Stimmrecht in der heurigen Generalversammlung,[],[],[],[];;
"hat. Das Wort hat nun Herr Dr. Krebs. (Nach einer Pause.) Dr. Krebs,""['Herr Dr. Krebs', 'Pause', 'Dr. Krebs']"",[],[],[]";;
ist nicht anwesend, wird also als verzichtend angesehen.,[],[],[],[];;
Dr. Rosenbaum hat das Wort.,['Dr. Rosenbaum'],[],['Dr. Rosenbaum'],[];;
Del. Dr. Rosenbaum: Meine hochgeehrten Herren! Ich werde,['Del. Dr. Rosenbaum'],[],['Del.'],[];;
Ihnen keine speciellen Anträge machen, denn die werden Sie morgen,[],[],[],[];;
von der Bank-Commission hören. Es sind aber einige allgemeine prin,['prin'],[],[],[];;
cipielle Fragen, die gelöst werden mätssen, damit wir einen bestimmten,[],[],[],[];;
Gesichtspunkt gewinnen, von dem aus wir die Anträge der Bank,[],[],[],[];;
Commission werden beurtheilen können. Wir haben einige Redner,[],[],[],[];;
gehört, die verschiedene Aenderungen in den Statuten beantragen. Ich,[],['Statuten'],[],[];;
muss sagen, dass wir vor allem diese Frage erörtern mätssen, denn,[],[],[],[];;
wie ich weiss, werden wir sehr viele Angriffe von diesem Standpunkte,[],['Angriffe'],[],[];;
aus haben. Es werden Stimmen vorhanden sein, welche sich gegen jede,[],[],[],[];;
Aenderung der Statuten aussprechen werden, und wir mätssen uns dar,[],['Statuten'],[],[];;
ätber im vorhinein klar sein. Vor allem haben wir bereits gehört,,[],[],[],[];;
dass die Herren, welche das Statut verfasst haben, soviel gearbeitet,[],[],[],[];;
und alle ihre Kraft eingesetzt haben, dass sie also soviel fätr uns gethan,[],[],[],[];;
haben. Es wäre daher vielleicht von uns eine Undankbarkeit, wenn,[],[],[],[];;
wir uns in eine Kritik dieser Arbeit einlassen wollten. Dagegen kann,[],[],[],[];;
ich nur eines sagen: Abgesehen davon, dass wir demokratisch sind, und,[],[],[],[];;
glauben, dass eine ganze Versammlung immer mehr ist als eine einzelne,[],[],[],[];;
Person, wurde diese Arbeit in solcher Hast verfasst, dass es sehr leicht,[],[],[],[];;
vorauszusehen ist, dass das eine oder andere nicht so sein wird, wie,[],[],[],[];;
es hätte sein sollen. Nun werden aber auch sachliche Einwendungen,[],[],[],[];;
gegen die Abänderungen gemacht. Man behauptet, wir sollen uns in,[],[],[],[];;
keine besondere Kritik einlassen. Ich habe sogar eine Meinung dahin-,[],[],[],[];;
gehend gehört, dass die Bank als ein Geschäft, welches des Vertrauens,[],['Vertrauens'],[],[];;
bedätrfe, dieses Vertrauen verlieren könnte, wenn man zu sehr Kritik an,['Kritik'],[],[],[];;
ihr ätben wollte. Ich will im vorhinein sagen, dass wir im Gegentheil,[],[],[],[];;
das Statut einer möglichst strengen Kritik unterziehen sollen, denn,[],[],[],[];;
wenn wir das nicht thun, werden es andere thun, wird es die grosse,[],[],[],[];;
Anzahl unserer Gegner thun, die alles anwendet, um unseren Credit zu,[],['Credit'],[],[];;
schädigen und zu verderben. Sowie wir nur etwas ausseracht gelassen,[],[],[],[];;
haben werden, werden unsere Gegner es ausnättzen.,[],[],[],[];;
Wir mätssen sehen, wenn wir selbst alles einer genauen Kritik,[],[],[],[];;
unterwerfen, wenn wir nur dasjenige annehmen, was wirklich ange,[],[],[],[];;
nommen werden soll, werden die Feinde nichts mehr zu thun haben.,[],[],[],[];;
Und dann, meine Damen und Herren, eine Abänderung der Statuten,[],['Statuten'],[],[];;
im Principe muss ja angenommen werden. Sie werden schon von ver,[],[],[],[];;
schiedenen Seiten gehört haben, dass die Abänderung allgemein gefordert,[],[],[],[];;
126,[],[],[],[];;
wird. Diejenigen Paragraphe, welche dem Beschlätsse des Congresses,[],['Paragraphe'],[],[];;
widersprechen, werden geradezu als ungesetzlich erklärt. Also wenn,[],[],[],[];;
man uns noch so wichtige Grätnde anfäthren sollte, dass wir keine,[],[],[],[];;
Aenderung annehmen können, muss ich Ihnen folgende Aufklärung,[],[],[],[];;
geben: Der Congress hat beschlossen, dass die Statuten in diesem oder,[],[],[],[];;
jenem Sinne verfasst werden sollen. Dann, wie wir die Prospecte,['Dann'],[],[],[];;
bekommen haben, welche diesen Beschlätssen widersprochen haben,,[],[],[],[];;
haben wir zugleich aus officieller Quelle die Mittheilung bekommen,,[],[],[],['officieller Quelle'];;
dass der jetzige Congress alles anwenden wird, damit eine Aenderung,[],[],[],[];;
der Statuten im Sinne des II. Congresses durchgefäthrt werde. Wenn,[],['Statuten'],[],[];;
wir nun nicht Wort halten und die Statuten ohne Aenderung bleiben,,[],['Statuten'],[],[];;
sogar principiell gesagt wird, dass die Statuten nicht geändert werden,[],[],['principiell'],[];;
können, haben wir das Geld fätr etwas bekommen, das der Richtigkeit,[],[],[],[];;
nicht entspricht. Wir mätssten dann doch als ehrliche Leute alle Gelder,['Gelder'],[],[],[];;
zurätckgeben, und dann erst könnten wir eine neue Bank grätnden,[],[],[],[];;
nach den vorgelegten Statuten. Das Geld kann noch zurätckgegeben,['Geld'],['Statuten'],[],[];;
werden, aber das, was nicht zurätckgegeben werden kann, ist die Arbeits,[],[],[],[];;
kraft, die aufgewendet wurde, in der Voraussetzung, dass die Bank den,[],[],[],[];;
Bestimmungen des II. Congresses entsprechen wird. Fätr eine andere,[],[],[],[];;
Bank hätten diese Kräfte wahrscheinlich nicht gearbeitet.,[],[],[],[];;
Ich weiss, es wird von competenter Seite die Meinung geäussert,[],[],[],[];;
werden, dass eine Statutenänderung gesetzlich unmöglich sei. Ich fand,[],[],[],[];;
mich verpflichtet, in dieser Beziehung gewisse Informationen einzuholen.,[],[],[],[];;
Ich habe zunächst gemeinschaftlich mit Herrn Prof. Dr. Belkowsky die,['Herrn Prof. Dr. Belkowsky'],[],['Belkowsky'],[];;
bezätglichen englischen Gesetze studiert, und ich kann Ihnen sagen, dass,[],[],[],[];;
darin nichts enthalten ist, was einer solchen Statutenänderung im Wege,[],[],[],[];;
stätnde. Man sagt, äusser den Gesetzen herrschen in England Gebräuche,[],['England Gebräuche'],[],['England Gebräuche'];;
der Usus. Das ist nicht richtig. Wir haben ein ganz neues Gesetz aus,['Gesetz'],[],[],[];;
dem Jahre 1890, wo die Möglichkeiten einer Aenderung aufgezählt sind.,[],[],[],[];;
Folglich kann da von einem Usus nicht die Rede sein. Als wir dies,[],['Folglich'],[],[];;
bezätglich einen englischen Juristen befragten, der der Meinung ist, dass,[],[],[],[];;
eine Aenderung mit Schwierigkeiten verbunden wäre, hat er uns keine,[],[],[],[];;
genätgende Erklärung dafätr gegeben. Er hat uns einen halben Satz,[],[],[],[];;
citiert, ohne auch den zweiten Absatz zu citieren. Wir haben dann auch,[],[],[],[];;
andere Juristen vom Standpunkte des allgemeinen Rechtes gefragt, auch,[],[],[],[];;
Herrn Dr. Bodenheimer, und wir sind zur Ueberzeugung gekommen,,['Herrn Dr. Bodenheimer'],[],[],[];;
dass von gesetzeswegen gar kein Hindernis vorhanden ist.,[],[],[],['gesetzeswegen'];;
Ich muss da noch auf etwas aufmerksam machen, was ich von,[],[],[],[];;
den anderen Redner nicht gehört habe. Es existiert ein englisches,[],[],[],[];;
Gesetz, wonach jede Bank von gerichtswegen geschlossen werden kann,,['Gesetz'],[],[],[];;
wenn sie im Laufe eines Jahres ihre Bestimmungen nicht realisiert.,[],[],[],[];;
Wenn wir also vielleicht nicht imstande sind, im Laufe eines Jahres,[],['Jahres'],[],[];;
seit der Registrierung unsere Thätigkeit in Palästina zu beginnen, so laufen,[],['Palästina'],[],['Palästina'];;
wir Gefahr, dass die Bank geschlossen wird. Aber keiner der Anträge, sowohl,['wir Gefahr'],[],[],[];;
die der Bankcommission als die der Delegierten, die gestellt wurden,,[],[],[],[];;
"ist so, dass nicht äusser der Thätigkeit in Syrien und Palästina,[],""['Syrien', 'Palästina']"",[],['Syrien']";;
irgendeine andere Thätigkeit bestätnde.,[],[],[],[];;
Was sollen wir nun eigentlich ändern? Ich werde keine detail,[],[],[],[];;
lierten Anträge stellen, will nur Folgendes sagen:,[],[],[],[];;
Wir haben eine,[],[],[],[];;
zionistische Bank gegrätndet, und es kann keinem Zweifel unterliegen,,[],[],[],[];;
dass unsere Bank auch nach den Statuten zionistisch sein muss. Es,[],['Statuten'],[],[];;
wird dagegen eingewendet, dass ja die Bank immer von Leuten ver,[],[],[],[];;
waltet wird, die vom Congresse gewählt werden. Aber was nach 50 und,[],[],[],[];;
100 Jahren der Congress thun wird, kann heute niemand wissen, was,[],[],[],[];;
aber in den Statuten steht, wird auch nach 100 Jahren so sein. Es,[],['Statuten'],[],[];;
muss in den Statuten stehen, was jetzt unseren Wätnschen entspricht.,[],['Statuten'],[],[];;
127,[],[],[],[];;
Es wird dann eingewendet, wir können das Statut doch nicht fätr,[],[],[],[];;
alle Ewigkeit festsetzen. Es kann mit der Zeit die Möglichkeit eintreten,,[],[],[],[];;
dass Bestimmungen unzweckmässig werden. Deshalb fordern wir eben,,[],[],[],[];;
dass in dieser Beziehung ganz präcise Bestimmungen geschaffen werden,,[],[],[],[];;
damit nicht später einmal das vernichtet werde, was wir fätr die Ewigkeit,[],[],[],[];;
aufgebaut haben. Das wollen wir eben verhätten. (Beifall.,[],[],[],[];;
Natätrlich genätgt es nicht, dass die Statuten gut verfasst sind.,['Natätrlich'],[],[],[];;
Wir mätssen auch Männer haben, die die Statuten realisieren können.,['Männer'],[],[],[];;
Wenn ich sage, die Statuten mätssen alles voraussehen, so will ich damit,[],[],[],[];;
nicht die Stellung der Verwalter der Bank schwächen. Wir wollen nur,[],[],[],[];;
sicherstellen, dass diese Verwalter immer Zionisten sind, was aber durch,[],[],[],[];;
die jetzige Fassung nicht geschieht. Die Verfasser der Statuten hatten,[],['Statuten'],[],[];;
sehr viel Zutrauen zu den Personen, sie haben sich eben nur die gegen,[],[],[],[];;
wärtigen Personen vorgestellt, deshalb haben sie alles, was den Schein,[],[],[],[];;
einer Beschränkung der Rechte der Verwaltung erwecken könnte, wenn,[],[],[],[];;
das schon geschehen musste, mit einer Clausel umgeben. Man wollte,[],['Clausel'],[],[];;
gegen diese Herren besonders höflich sein, aber es ist keine Garantie,[],[],[],[];;
vorhanden, dass die Leute nach 100 Jahren den gegenwärtigen Leuten,[],[],[],[];;
gleich sein werden.,[],[],[],[];;
Im Statute selbst ist mit keinem Worte davon die Rede, dass die,[],['Statute'],[],[];;
Verwaltung der Bank vom Actions-Comittee oder vom Congresse abhängt.,[],[],[],[];;
Dazu wurde erst der gewisse Vertrag geschlossen. Deshalb muss in,[],[],[],[];;
diesem Vertrage auf jedes Wort ein besonderes Gewicht gelegt werden,,[],[],[],[];;
dort ist nichts unrichtig, dort dätrfen wir nicht besonders höflich sein,,[],[],[],[];;
dann, er ist ja nicht nur fätr diejenigen geschrieben, welche jetzt da sind,,[],[],[],[];;
sondern auch fätr die Zukunft, und da darf es deshalb keine Undeut,['Undeut'],[],[],[];;
lichkeit geben und keine Deutungen, die nicht zugunsten des Zionismus,[],[],[],[];;
sind. Dass man aber voraussetzt, dass Deutungen möglich sind, steht,[],[],[],[];;
im Contracte selbst, wo Bestimmungen fätr den Fall getroffen werden,,[],[],[],['Contracte'];;
wenn irgendwelche Fragen aufgeworfen werden. Also der Contract,[],['Contract'],[],[];;
lässt Deutungen zu. Ich sehe es aber zum erstenmale, dass in einem,[],[],[],[];;
Vertrage eine Bestimmung steht, wie er gedeutet werden soll. Dazu,[],[],[],[];;
"haben wir doch Grammatik, Logik und Gesetz.,""['Logik', 'Gesetz']"",[],[],[]";;
Auf noch eines wollte ich Sie aufmerksam machen. Wir haben,[],[],[],[];;
es hier mit zwei Principien zu thun. Die Bank ist eine demokratische in,[],['Principien'],[],[];;
dem Sinne, dass sie das Geld meistentheils von den grossen Massen,[],[],[],['grossen Massen'];;
des Volkes bekommen hat. Die Subscribenten sind meist arme Leute.,[],[],[],[];;
Es wäre also zu wätnschen, dass die Subscribenten eine Stimme haben.,[],[],[],[];;
Wir wollten dann sicherstellen, dass die Bank zionistisch bleibt,,[],[],[],[];;
man muss aber anderseits die Möglichkeit ins Auge fassen, dass die,[],[],[],[];;
Actionäre einmal in der Zukunft nicht Zionisten sein werden. Deshalb,[],[],[],[];;
ist das System der Grätnderactien eingefäthrt, und die ganze Bankver-,[],['Grätnderactien'],[],[];;
fassung ist darnach, dass nur die Besitzer von Grätnderactien die Bank,[],['Grätnderactien'],[],[];;
verwalten können. Die Controle der Generalversammlungen ist eigentlich,[],[],[],[];;
nur eine fingierte Controle, denn bei dieser Controle werden sie allein die,[],[],[],[];;
Stimmen haben, wenn es auch heisst, nur die Hälfte. Es genätgt also eine,[],['Hälfte'],[],[];;
gewöhnliche Stimme, um die Majorität zu haben. Das war nothwendig fätr den,[],[],[],[];;
Zionismus. Aber wenn ich etwas thue um eines Zweckes willen, muss,[],[],[],[];;
ich diesen Zweck immer vor Augen haben. Also nur dann ist das,[],[],[],[];;
besondere Zutrauen gerechtfertigt, das wir den Grätnderactien-Besitzer,[],[],[],[];;
schenken. Nun gibt es aber auch solche Fragen, die durch die Interessen,[],[],[],[];;
des Zionismus nicht gerechtfertigt werden können. Dort wäre es nur,['Dort'],[],[],[];;
recht und billig, dass die Actionäre, die das Geld hergegeben haben,,['Geld'],[],[],[];;
auch ihre Stimme haben.,[],[],[],[];;
Namentlich ist dies wichtig gerade bei Geldwirtschaftsberichten.,['Namentlich'],[],[],[];;
Wenn die Frage auftaucht, ob das Geld da ist, sollte man es doch dem,[],[],[],[];;
Volke, bei dem das Geld genommen wird, zeigen. Es hat keinen Sinn,,['Sinn'],[],[],[];;
”,[],[],[],[];;
128,[],[],[],[];;
wenn die Verwalter sich selbst,[],[],[],[];;
das Geld zeigen. Jedes Jahr vor der,[],[],[],[];;
Generalversammlung wird Rechenschaft abgelegt, es muss durch eine,[],[],[],[];;
Revisions-Commission bestätigt,[],[],[],['Revisions-Commission'];;
werden, dass das Geld so oder so aus,[],[],[],[];;
